id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;QuantityF;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
4294;1;Bavette Amortisseur Universelle Noir;430;23.15;1;;0;;;;;0010267.090;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;;<ul><li>RMZ 250 04-06</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TC3_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TC3_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4295;1;Mud Flap Kawasaki;430;23.15;1;;0;;;;;0010268.090;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Noir;<ul><li>KX-F 250 04-14</li><li>KX-F 250 06-</li><li>KX-F 450 06-</li><li>KLX 450 08-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TC2_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TC2_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4296;1;Radiator Scoops Suzuki;430;54.63;1;;0;;;;;0010286.060;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Jaune;<ul><li>RMZ 250 07-09 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TC1_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TC1_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4297;1;Rear Fender Suzuki ;430;29.63;1;;0;;;;;0010288.060;;Freidig;Acerbis;;;;;;;;3;3;1;both;;;;Jaune;<ul><li>RMZ 250 07-09 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TBB 17_21_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TBB 17_21_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4298;1;Rear Fender Suzuki ;430;29.63;1;;0;;;;;0010288.090;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Noir;<ul><li>RMZ 250 07-09 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TBAK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TBAK_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4299;1;Side Panels Suzuki;430;54.63;1;;0;;;;;0010289.030;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Blanc;<ul><li>RMZ 250 07-09 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 9097_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 9097_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4300;1;Side Panels Suzuki;430;54.63;1;;0;;;;;0010289.060;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Jaune;<ul><li>RMZ 250 07-09 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 9095_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 9095_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4301;1;Side Panels Suzuki;430;54.63;1;;0;;;;;0010289.090;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Noir;<ul><li>RMZ 250 07-09 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 9091_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 9091_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4302;1;Side Panels Suzuki;430;54.63;1;;0;;;;;0010290.030;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Blanc;<ul><li>RMZ 450 07 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 9004_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 9004_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4303;1;Side Panels Suzuki;430;54.63;1;;0;;;;;0010290.060;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Jaune;<ul><li>RMZ 450 07 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 9002_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 9002_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4304;1;Side Panels Suzuki;430;54.63;1;;0;;;;;0010290.090;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Noir;<ul><li>RMZ 450 07 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 8011_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 8011_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4305;1;Side Panels Honda ;430;54.63;1;;0;;;;;0010291.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>CRE 450 F 07-08</li><li>CRF 450 R 07-08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 8002_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 8002_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4306;1;Side Panels Honda;430;54.63;1;;0;;;;;0010291.090;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Noir;<ul><li>CRE 450 F 07-08</li><li>CRF 450 R 07-08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 6713_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 6713_0 png;0;;1;new;0;0;0;0;0;0;0;0
4307;1;Side Panels Honda ;430;54.63;1;;0;;;;;0010291.110;;Freidig;Acerbis;;;;;;;;4;4;1;both;;;;Rouge;<ul><li>CRE 450 F 07-08</li><li>CRF 450 R 07-08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 6706_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 6706_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4308;1;Side Panels Honda ;430;54.63;1;;0;;;;;0010291.553;;Freidig;Acerbis;;;;;;;;> 4;4;1;both;;;;Replica;<ul><li>CRE 450 F 07-08</li><li>CRF 450 R 07-08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 6000_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 6000_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4309;1;Plastic Kit Suzuki;430;125;1;;0;;;;;0010292.553;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Original;<ul><li>RMZ 450 07 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 2204_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 2204_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4310;1;Plastic Kit Suzuki;430;125;1;;0;;;;;0010293.060;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Jaune;<ul><li>RMZ 250 07 -09</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 1610_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 1610_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4311;1;Plastic Kit Suzuki;430;125;1;;0;;;;;0010293.090;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Noir;<ul><li>RMZ 250 07 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 1610_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 1610_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4312;1;Plastic Kit Suzuki;430;125;1;;0;;;;;0010293.553;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Original;<ul><li>RMZ 250 07 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 1212_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 1212_0 png;0;;1;new;0;0;0;0;0;0;0;0
4313;1;Plastic Kit Ktm;430;125;1;;0;;;;;0010294.553;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Original;<ul><li>SX/SXF  07-10 </li><li>SX 144 08</li><li>SX 150 09/10</li><li>SX-F 250 4T 07/10</li><li>SX-F 450 07/10</li><li>SX-F 505 07/08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 1011_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 1011_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4314;1;Plastic Kit Honda;430;125;1;;0;;;;;0010295.553;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Original;<ul><li>CRF 450 07 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 1005_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 1005_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4315;0;;430;29.63;1;;0;;;;;0010296;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;TB 0300_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/TB 0300_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4316;1;Front Fender Ktm ;430;29.63;1;;0;;;;;0010296.010;;Freidig;Acerbis;;;;;;;;> 4;4;1;both;;;;Orange;<ul><li>EXC 125/200 08/13</li><li>EXC 250/300 2T 08/13</li><li>EXC 450 08/13</li><li>EXC 530 08</li><li>EXC-F 250 08/13</li><li>EXC-F 350 08/13</li><li>SX 125 07/12</li><li>SX 144 08</li><li>SX 150 11/12</li><li>SX 250 07/12</li><li>SX-F 250 4T 07/12</li><li>SX-F 350 11/12</li><li>SX-F 450 07/12</li><li>SX-F 505 07/08</li><li>XC 125 11/12</li><li>XC 250 11/12</li><li>SX 300 11-</li><li>XC 300 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T-PR01_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T-PR01_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4317;1;Front Fender Ktm ;430;29.63;1;;0;;;;;0010296.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>EXC 125/200 08/13</li><li>EXC 250/300 2T 08/13</li><li>EXC 450 08/13</li><li>EXC 530 08</li><li>EXC-F 250 08/13</li><li>EXC-F 350 08/13</li><li>SX 125 07/12</li><li>SX 144 08</li><li>SX 150 11/12</li><li>SX 250 07/12</li><li>SX-F 250 4T 07/12</li><li>SX-F 350 11/12</li><li>SX-F 450 07/12</li><li>SX-F 505 07/08</li><li>XC 125 11/12</li><li>XC 250 11/12</li><li>SX 300 11-</li><li>XC 300 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T-PR01_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T-PR01_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4318;1;Front Fender Ktm ;430;29.63;1;;0;;;;;0010296.090;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Noir;<ul><li>EXC 125/200 08/13</li><li>EXC 250/300 2T 08/13</li><li>EXC 450 08/13</li><li>EXC 530 08</li><li>EXC-F 250 08/13</li><li>EXC-F 350 08/13</li><li>SX 125 07/12</li><li>SX 144 08</li><li>SX 150 11/12</li><li>SX 250 07/12</li><li>SX-F 250 4T 07/12</li><li>SX-F 350 11/12</li><li>SX-F 450 07/12</li><li>SX-F 505 07/08</li><li>XC 125 11/12</li><li>XC 250 11/12</li><li>SX 300 11-</li><li>XC 300 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T-DISPLAY_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T-DISPLAY_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4319;0;;430;54.63;1;;0;;;;;0010297;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T-DISPLAY-FLOOR-S_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/T-DISPLAY-FLOOR-S_0 png;0;;1;new;0;0;0;0;0;0;0;0
4320;1;Radiator Scoops Ktm;430;54.63;1;;0;;;;;0010297.010;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Orange;<ul><li>EXC 125 08/11</li><li>EXC 200 08/11</li><li>EXC 250 2T 08/11</li><li>EXC 300 08/11</li><li>EXC 400 05/07</li><li>EXC 450 08/11</li><li>EXC 530 08/11</li><li>EXC-F 250 08/11</li><li>SX 125 07/10</li><li>SX 144 08</li><li>SX 250 07/10</li><li>SX-F 250 4T 07/10</li><li>SX-F 450 07/10</li><li>SX-F 505 07/08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T-DISPLAY-CLOTH-S_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/T-DISPLAY-CLOTH-S_0 png;0;;1;new;0;0;0;0;0;0;0;0
4321;1;Radiator Scoops Ktm;430;54.63;1;;0;;;;;0010297.090;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Noir;<ul><li>EXC 125 08/11</li><li>EXC 200 08/11</li><li>EXC 250 2T 08/11</li><li>EXC 300 08/11</li><li>EXC 400 05/07</li><li>EXC 450 08/11</li><li>EXC 530 08/11</li><li>EXC-F 250 08/11</li><li>SX 125 07/10</li><li>SX 144 08</li><li>SX 250 07/10</li><li>SX-F 250 4T 07/10</li><li>SX-F 450 07/10</li><li>SX-F 505 07/08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T-DISPLAY-9_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T-DISPLAY-9_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4322;0;;430;29.63;1;;0;;;;;0010298;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T-DISPLAY-9_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/T-DISPLAY-9_0 png;0;;1;new;0;0;0;0;0;0;0;0
4323;1;Front Number Plate Ktm;430;29.63;1;;0;;;;;0010298.010;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Orange;<ul><li>SX 125 07/12</li><li>SX 144 08</li><li>SX 150 11/12</li><li>SX 250 07/12</li><li>SX-F 250 07/12</li><li>SX-F 350 11/12</li><li>SX-F 450 07/12</li><li>SX-F 505 07/08</li><li>XC 250 11/12</li><li>XC 300 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T-DISPLAY-9-PANEL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T-DISPLAY-9-PANEL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4324;1;Front Number Plate Ktm;430;29.63;1;;0;;;;;0010298.030;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Blanc;<ul><li>SX 125 07/12</li><li>SX 144 08</li><li>SX 150 11/12</li><li>SX 250 07/12</li><li>SX-F 250 07/12</li><li>SX-F 350 11/12</li><li>SX-F 450 07/12</li><li>SX-F 505 07/08</li><li>XC 250 11/12</li><li>XC 300 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T69580-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T69580-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4325;1;Front Number Plate Ktm;430;29.63;1;;0;;;;;0010298.090;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Noir;<ul><li>SX 125 07/12</li><li>SX 144 08</li><li>SX 150 11/12</li><li>SX 250 07/12</li><li>SX-F 250 07/12</li><li>SX-F 350 11/12</li><li>SX-F 450 07/12</li><li>SX-F 505 07/08</li><li>XC 250 11/12</li><li>XC 300 11/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T69580-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T69580-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4326;1;Rear Fender Ktm;430;54.63;1;;0;;;;;0010299.010;;Freidig;Acerbis;;;;;;;;> 4;4;1;both;;;;Orange;<ul><li>SX 125 07/10</li><li>SX 144 08</li><li>SX 250 07/10</li><li>SX-F 250 4T 07/10</li><li>SX-F 450 07/10</li><li>SX-F 505 4T 07/08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T69571-020-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T69571-020-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4327;1;Rear Fender Ktm;430;54.63;1;;0;;;;;0010299.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>SX 125 07/10</li><li>SX 144 08</li><li>SX 250 07/10</li><li>SX-F 250 4T 07/10</li><li>SX-F 450 07/10</li><li>SX-F 505 4T 07/08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T69571-020-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T69571-020-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4328;1;Rear Fender Ktm;430;54.63;1;;0;;;;;0010299.090;;Freidig;Acerbis;;;;;;;;4;4;1;both;;;;Noir;<ul><li>SX 125 07/10</li><li>SX 144 08</li><li>SX 250 07/10</li><li>SX-F 250 4T 07/10</li><li>SX-F 450 07/10</li><li>SX-F 505 4T 07/08</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T69570-001-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T69570-001-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4329;1;Front Number Plate Honda;430;29.63;1;;0;;;;;0010341.030;;Freidig;Acerbis;;;;;;;;3;3;1;both;;;;Blanc;<ul><li>CR 85R 07</li><li>CRF 150R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T69570-001-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T69570-001-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4330;1;Front Number Plate Honda;430;29.63;1;;0;;;;;0010341.090;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Noir;<ul><li>CR 85R 07</li><li>CRF 150R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T31705-090-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T31705-090-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4331;1;Side Panels Honda ;430;54.63;1;;0;;;;;0010344.030;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Blanc;<ul><li>CRF 150 R 07- </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T31701-090-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T31701-090-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4332;1;Side Panels Honda ;430;54.63;1;;0;;;;;0010344.090;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Noir;<ul><li>CRF 150 R 07- </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T31701-090-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T31701-090-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4333;1;Side Panels Honda;430;54.63;1;;0;;;;;0010344.110;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Rouge;<ul><li>CRF 150 R 07- </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9934-090-XS_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9934-090-XS_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4334;1;Radiator Scoops Honda;430;54.63;1;;0;;;;;0010345.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>CRF 150 R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9934-090-XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9934-090-XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4335;1;Radiator Scoops Honda;430;54.63;1;;0;;;;;0010345.090;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Noir;<ul><li>CRF 150 R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9934-090-S_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9934-090-S_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4336;1;Radiator Scoops Honda;430;54.63;1;;0;;;;;0010345.110;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Rouge;<ul><li>CRF 150 R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9934-090-M_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9934-090-M_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4337;1;Rear Fender Honda;430;29.63;1;;0;;;;;0010346.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>CRF 150 R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9934-090-L_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9934-090-L_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4338;1;Rear Fender Honda;430;29.63;1;;0;;;;;0010346.090;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Noir;<ul><li>CRF 150 R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9934-090-_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9934-090-_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4339;1;Rear Fender Honda;430;29.63;1;;0;;;;;0010346.110;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Rouge;<ul><li>CRF 150 R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9934-090-2XL_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9934-090-2XL_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4340;1;Front Fender Honda;430;29.63;1;;0;;;;;0010347.030;;Freidig;Acerbis;;;;;;;;0;0;1;both;;;;Blanc;<ul><li>CRF 150 '07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9932UCABLE_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9932UCABLE_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4341;1;Front Fender Honda;430;29.63;1;;0;;;;;0010347.090;;Freidig;Acerbis;;;;;;;;1;1;1;both;;;;Noir;<ul><li>CRF 150R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9932UBAT_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9932UBAT_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
4342;1;Front Fender Honda;430;29.63;1;;0;;;;;0010347.110;;Freidig;Acerbis;;;;;;;;2;2;1;both;;;;Rouge;<ul><li>CRF 150R 07-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-03-15;2016-03-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;T9932UBAT_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/T9932UBAT_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
