ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
10477;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. KTM 990 SM-T (08-); <b>ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10478;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Black. KTM 990 SM / SMR (07-).;<b>SW-MOTECH ALU-RACK</b><ul><li>Elegant ALU-RACK for luggage attachment e. g. topcases of various manufacturers</li><li>Perfectly integrated into the appearance of the bike</li><li>QUICK-LOCK Topcase Adapter or QUICK-LOCK Luggage Rack Extension adaptable</li><li>Elaborately lasered and CNC-canted, made of extremely firm aluminium alloy</li><li>New design with chamfer</li><li>Highly functional and firm</li><li>Excellent corrosion-resistance by powder-coating</li><li>Colour: matte black</li></ul><b>Included:</b><!--BL--><ul><li>ALU-RACK</li><li>Mounting material</li><li>Mounting instructions</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10479;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. KTM 1190 Adventure / R (13-).;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou l'extension de porte bagage QUICK-LOCK</li><li>Découpé au laser et usiné au CNC, découpé dans de l'aluminium haute qualité</li><li>Nouveau design</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion</li><li>Couleur: mat Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10480;;SEAT-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. KTM 1190 Adventure (13-).;<b>SW-MOTECH RACK-SELLE</b><br><ul><li>Fixation comme la selle dorigine<b> SEAT-RACK </b>offre un large choix de fixation pour les motard(e)s solitaire(s)</li><li>Avec un joint en caoutchouc pour une fixation parfaite</li><li>Fixation sécurisée grâce à la serrure de selle dorigine</li><li>Usinage CNC à partir daluminium très résistant</li><li>Surface anodiséee</li><li>Couleur: Noir</li></ul><b>Inclus:</b><br><!--BL--><ul><li><b>RACK-SELLE</b></li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10481;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI GSX 1300 R Hayabusa (99-07);<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10482;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI SV 650/S (03-08) SV 1000/S (03-05); <b>ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10483;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI GS 500 E / F.;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10484;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI DL 650 / 1000.;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser et usiné au CNC, découpé dans de laluminium haute qualité</li><li>Nouveau design</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion</li><li>Couleur: noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10485;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI GSF 600 / 650 / 1200 / 1250.;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Nouveau design avec chanfrein</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion grâce à un traitement de surface</li><li>Couleur: noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10486;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI GSR 750 (11-).;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10487;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki V-Storm 1000 (14-).;<b> ALU-RACK SW-MOTECH</b><ul><li>Élégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Nouveau design avec chanfrein</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion grâce à un traitement de surface</li><li>Couleur: Noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10488;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. SUZUKI GSX 1300 R Hayabusa (08 -).;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Nouveau design avec chanfrein</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion grâce à un traitement de surface</li><li>Couleur: noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10489;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki SFV650. (09-).;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Nouveau design avec chanfrein</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion grâce à un traitement de surface</li><li>Couleur: noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10490;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Suzuki DL 650 (11-).;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser et usiné au CNC, découpé dans de laluminium haute qualité</li><li>Nouveau design</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion</li><li>Couleur: noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10491;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XT1200Z Super Tenere (10-).;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Nouveau design avec chanfrein</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion grâce à un traitement de surface</li><li>Couleur: noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10492;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Gris. Yamaha XT1200Z Super Tenere (10-).; <b>ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Nouveau design avec chanfrein</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion grâce à un traitement de surface</li><li>Couleur: gris</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10493;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha FZ8 / FZ8 Fazer (10-).;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Nouveau design avec chanfrein</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion grâce à un traitement de surface</li><li>Couleur: noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10494;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. YAMAHA BT 1100 Bulldog (02-05); <b>ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10495;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Couleur gris métal. YAMAHA BT 1100 Bulldog (02-05);<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: gris</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10496;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. YAMAHA TDM 900 (01-);<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10497;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. YAMAHA XJR 1200 / 1300.; <b>ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Nouveau design avec chanfrein</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion grâce à un traitement de surface</li><li>Couleur: noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10498;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. YAMAHA FZS 600 Fazer (97-03);<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10499;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. YAMAHA FZS 1000 Fazer (00-04);<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10500;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. YAMAHA XJ 600 Diversion (96-03); <b>ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10501;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. YAMAHA XJ 900 Diversion (94-03); <b>ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10502;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. YAMAHA XT 660 X / R (04-09);<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: Noir</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10503;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha FZ 6 (03-06) FZ 6 / Fazer (06-10); <b>ALU-RACK SW-MOTECH</b> <ul> <li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li> <li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li> <li>Parfaitement adapté au design de votre moto</li> <li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li> <li>Très fonctionnel et solide</li> <li>Surface anodisée</li> <li>Couleur: Noir</li> </ul> <b>Inclus:</b> <!--BL--><ul> <li>ALU-RACK</li> <li>Matériel de montage</li> <li>Notice de montage</li> </ul><!--EL--> <b>Attention!</b><ul><li> Compatible seulement avec les motos avec repose-pieds passager </li> </ul>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10504;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Couleur gris métal. Yamaha  FJR 1300 (00-05); <b>ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Parfaitement adapté au design de votre moto</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Très fonctionnel et solide</li><li>Surface anodisée</li><li>Couleur: gris</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10505;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha MT-09 (13-).;<b> ALU-RACK SW-MOTECH</b><ul><li>Élégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Le design soigné permet de ne pas casser la ligne de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou l'extension de porte bagage QUICK-LOCK</li><li>Découpé au laser et usiné au CNC, découpé dans de l'aluminium haute qualité</li><li>Nouveau design</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion</li><li>Couleur: noir mat </li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10506;;ALU-RACK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XJ-6 / Diversion / Diversion F.;<b> ALU-RACK SW-MOTECH</b><ul><li>Elégant ALU-RACK pour fixer vos bagages ou les valises de nombreuses marques</li><li>Parfaitement adapté au design de votre moto</li><li>Adaptable avec le support Topcase QUICK-LOCK ou lextension de porte bagage QUICK-LOCK</li><li>Découpé au laser avec usinage CNC, en aluminium de haute qualité</li><li>Nouveau design avec chanfrein</li><li>Très fonctionnel et solide</li><li>Excellente résistance à la corrosion grâce à un traitement de surface</li><li>Couleur: noir mat</li></ul><b>Inclus:</b><!--BL--><ul><li>ALU-RACK</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
